id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
4300,"KashiNath Institute of Polytechnic, Ghazipur","Ghazipur,Uttar Pradesh",Uttar Pradesh,Ghazipur,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kashinath-institute-of-polytechnic-ghazipur,https://www.careers360.com/colleges/kashinath-institute-of-polytechnic-ghazipur?gallery=true,https://careers360.com/university/kashinath-institute-of-polytechnic-ghazipur,https://www.careers360.com/university/kashinath-institute-of-polytechnic-ghazipur?gallery=true
4301,"Kashi Nath Institute of Technology, Ghazipur","Ghazipur,Uttar Pradesh",Uttar Pradesh,Ghazipur,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kashi-nath-institute-of-technology-ghazipur,https://www.careers360.com/colleges/kashi-nath-institute-of-technology-ghazipur?gallery=true,https://careers360.com/university/kashi-nath-institute-of-technology-ghazipur,https://www.careers360.com/university/kashi-nath-institute-of-technology-ghazipur?gallery=true
4302,"Kashmir College of Engineering and Technology, Baramulla","Baramulla,Jammu and Kashmir",Jammu and Kashmir,Baramulla,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kashmir-college-of-engineering-and-technology-baramulla,https://www.careers360.com/colleges/kashmir-college-of-engineering-and-technology-baramulla?gallery=true,https://careers360.com/university/kashmir-college-of-engineering-and-technology-baramulla,https://www.careers360.com/university/kashmir-college-of-engineering-and-technology-baramulla?gallery=true
4304,"Kasireddy Narayan Reddy College of Engineering and Research, Hayathnagar","Rangareddy,Telangana",Telangana,Rangareddy,No Ranking,,,B.Tech Computer Science and Engineering,"TS EAMCET,",4.0/5,Not Mentioned,Private,https://careers360.com/colleges/kasireddy-narayan-reddy-college-of-engineering-and-research-hayathnagar,https://www.careers360.com/colleges/kasireddy-narayan-reddy-college-of-engineering-and-research-hayathnagar?gallery=true,https://careers360.com/university/kasireddy-narayan-reddy-college-of-engineering-and-research-hayathnagar,https://www.careers360.com/university/kasireddy-narayan-reddy-college-of-engineering-and-research-hayathnagar?gallery=true
4305,"Ka So Ka Polytechnic College, Ariyalur","Ariyalur,Tamil Nadu",Tamil Nadu,Ariyalur,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/ka-so-ka-polytechnic-college-ariyalur,https://www.careers360.com/colleges/ka-so-ka-polytechnic-college-ariyalur?gallery=true,https://careers360.com/university/ka-so-ka-polytechnic-college-ariyalur,https://www.careers360.com/university/ka-so-ka-polytechnic-college-ariyalur?gallery=true
4307,"Katgara Polytechnic Institute, Dahanu","Thane,Maharashtra",Maharashtra,Thane,No Ranking,,,Diploma in Electrical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/katgara-polytechnic-institute-dahanu,https://www.careers360.com/colleges/katgara-polytechnic-institute-dahanu?gallery=true,https://careers360.com/university/katgara-polytechnic-institute-dahanu,https://www.careers360.com/university/katgara-polytechnic-institute-dahanu?gallery=true
4308,"Kathir College of Engineering, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,| Careers360  Rating: AAA+,AAA+,,BE Artificial Intelligence and Data Science,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kathir-college-of-engineering-coimbatore,https://www.careers360.com/colleges/kathir-college-of-engineering-coimbatore?gallery=true,https://careers360.com/university/kathir-college-of-engineering-coimbatore,https://www.careers360.com/university/kathir-college-of-engineering-coimbatore?gallery=true
4310,"Kautilya Institute of Technology and Engineering, Jaipur","Jaipur,Rajasthan",Rajasthan,Jaipur,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,2.4/5,['₹3.40 Lakhs'],Private,https://careers360.com/colleges/kautilya-institute-of-technology-and-engineering-jaipur,https://www.careers360.com/colleges/kautilya-institute-of-technology-and-engineering-jaipur?gallery=true,https://careers360.com/university/kautilya-institute-of-technology-and-engineering-jaipur,https://www.careers360.com/university/kautilya-institute-of-technology-and-engineering-jaipur?gallery=true
4312,"Kaveri University, Siddipet","Siddipet,Telangana",Telangana,Siddipet,No Ranking,,,B.Tech Agriculture Engineering and Technology,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kaveri-university-siddipet,https://www.careers360.com/colleges/kaveri-university-siddipet?gallery=true,https://careers360.com/university/kaveri-university-siddipet,https://www.careers360.com/university/kaveri-university-siddipet?gallery=true
4313,"KITS Nagpur - Kavikulguru Institute of Technology and Science, Nagpur","Parsoda,Maharashtra",Maharashtra,Parsoda,No Ranking,,,BE Computer Technology,"JEE Main,Maharashtra Common Entrance Test",3.2/5,Not Mentioned,Private,https://careers360.com/colleges/kavikulguru-institute-of-technology-and-science-nagpur,https://www.careers360.com/colleges/kavikulguru-institute-of-technology-and-science-nagpur?gallery=true,https://careers360.com/university/kavikulguru-institute-of-technology-and-science-nagpur,https://www.careers360.com/university/kavikulguru-institute-of-technology-and-science-nagpur?gallery=true
4315,"Kaypeeyes College of Arts and Science, Kotagiri","Kotagiri,Tamil Nadu",Tamil Nadu,Kotagiri,No Ranking,,,B.Sc Multimedia and Web Technology,Not Mentioned,5.0/5,Not Mentioned,Private,https://careers360.com/colleges/kaypeeyes-college-of-arts-and-science-kotagiri,https://www.careers360.com/colleges/kaypeeyes-college-of-arts-and-science-kotagiri?gallery=true,https://careers360.com/university/kaypeeyes-college-of-arts-and-science-kotagiri,https://www.careers360.com/university/kaypeeyes-college-of-arts-and-science-kotagiri?gallery=true
4316,"Kazian School of Management, Thane","Thane,Maharashtra",Maharashtra,Thane,No Ranking,,,Advanced Diploma in Textile Management,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kazian-school-of-management-thane,https://www.careers360.com/colleges/kazian-school-of-management-thane?gallery=true,https://careers360.com/university/kazian-school-of-management-thane,https://www.careers360.com/university/kazian-school-of-management-thane?gallery=true
4318,"KBR Engineering College, Nalgonda","Nalgonda,Telangana",Telangana,Nalgonda,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kbr-engineering-college-nalgonda,https://www.careers360.com/colleges/kbr-engineering-college-nalgonda?gallery=true,https://careers360.com/university/kbr-engineering-college-nalgonda,https://www.careers360.com/university/kbr-engineering-college-nalgonda?gallery=true
4319,"KCCITM Greater Noida - KCC Institute of Technology and Management, Greater Noida","Greater Noida,Uttar Pradesh",Uttar Pradesh,Greater Noida,No Ranking,,,B.Tech Computer Science and Engineering,"JEE Main,Uttar Pradesh Combined Entrance Examination",4.2/5,['₹4.40 Lakhs'],Private,https://careers360.com/colleges/kcc-institute-of-technology-and-management-greater-noida,https://www.careers360.com/colleges/kcc-institute-of-technology-and-management-greater-noida?gallery=true,https://careers360.com/university/kcc-institute-of-technology-and-management-greater-noida,https://www.careers360.com/university/kcc-institute-of-technology-and-management-greater-noida?gallery=true
4320,"KC College of Arts, Commerce and Science, Mumbai","Mumbai,Maharashtra",Maharashtra,Mumbai,No Ranking,,,B.Voc Web Technology,Not Mentioned,3.7/5,Not Mentioned,Private,https://careers360.com/colleges/kc-college-of-arts-commerce-and-science-mumbai,https://www.careers360.com/colleges/kc-college-of-arts-commerce-and-science-mumbai?gallery=true,https://careers360.com/university/kc-college-of-arts-commerce-and-science-mumbai,https://www.careers360.com/university/kc-college-of-arts-commerce-and-science-mumbai?gallery=true
4321,"KC College of Engineering and Information Technology, Nawanshahr","Nawanshahr,Punjab",Punjab,Nawanshahr,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kc-college-of-engineering-and-information-technology-nawanshahr,https://www.careers360.com/colleges/kc-college-of-engineering-and-information-technology-nawanshahr?gallery=true,https://careers360.com/university/kc-college-of-engineering-and-information-technology-nawanshahr,https://www.careers360.com/university/kc-college-of-engineering-and-information-technology-nawanshahr?gallery=true
4322,"KC College of Engineering and Management Studies and Research, Thane","Thane,Maharashtra",Maharashtra,Thane,No Ranking,,,BE Computer Engineering,"JEE Main,Maharashtra Common Entrance Test",4.2/5,Not Mentioned,Private,https://careers360.com/colleges/kc-college-of-engineering-and-management-studies-and-research-thane,https://www.careers360.com/colleges/kc-college-of-engineering-and-management-studies-and-research-thane?gallery=true,https://careers360.com/university/kc-college-of-engineering-and-management-studies-and-research-thane,https://www.careers360.com/university/kc-college-of-engineering-and-management-studies-and-research-thane?gallery=true
4323,"MJC Jalgaon - KCE Society's Moolji Jaitha College, Jalgaon","Jalgaon,Maharashtra",Maharashtra,Jalgaon,No Ranking,,,Diploma in Printing Management,Not Mentioned,4.3/5,Not Mentioned,Private,https://careers360.com/colleges/kce-society's-moolji-jaitha-college-jalgaon,https://www.careers360.com/colleges/kce-society's-moolji-jaitha-college-jalgaon?gallery=true,https://careers360.com/university/kce-society's-moolji-jaitha-college-jalgaon,https://www.careers360.com/university/kce-society's-moolji-jaitha-college-jalgaon?gallery=true
4324,"KCG College of Technology, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,NIRF Ranking: 201-300 | Careers360  Rating: AAAA,AAAA,201-300,BE Computer Science and Engineering,Not Mentioned,3.9/5,Not Mentioned,Private,https://careers360.com/colleges/kcg-college-of-technology-chennai,https://www.careers360.com/colleges/kcg-college-of-technology-chennai?gallery=true,https://careers360.com/university/kcg-college-of-technology-chennai,https://www.careers360.com/university/kcg-college-of-technology-chennai?gallery=true
4325,"KC Group of Research and Professional Institutes, Pandoga","Pandoga,Himachal Pradesh",Himachal Pradesh,Pandoga,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kc-group-of-research-and-professional-institutes-pandoga,https://www.careers360.com/colleges/kc-group-of-research-and-professional-institutes-pandoga?gallery=true,https://careers360.com/university/kc-group-of-research-and-professional-institutes-pandoga,https://www.careers360.com/university/kc-group-of-research-and-professional-institutes-pandoga?gallery=true
4326,"KC Institute of Technology, Pandoga","Pandoga,Himachal Pradesh",Himachal Pradesh,Pandoga,No Ranking,,,B.Tech Civil Engineering,"JEE Main,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kc-institute-of-technology-pandoga,https://www.careers360.com/colleges/kc-institute-of-technology-pandoga?gallery=true,https://careers360.com/university/kc-institute-of-technology-pandoga,https://www.careers360.com/university/kc-institute-of-technology-pandoga?gallery=true
4327,"KCMT Campus 2 Prem Prakash Gupta Institute of Engineering, Bareilly","Bareilly,Uttar Pradesh",Uttar Pradesh,Bareilly,No Ranking,,,Diploma in Civil Engineering II Shift,Not Mentioned,No Ratings,['₹1.01 Lakhs'],Private,https://careers360.com/colleges/kcmt-campus-2-prem-prakash-gupta-institute-of-engineering-bareilly,https://www.careers360.com/colleges/kcmt-campus-2-prem-prakash-gupta-institute-of-engineering-bareilly?gallery=true,https://careers360.com/university/kcmt-campus-2-prem-prakash-gupta-institute-of-engineering-bareilly,https://www.careers360.com/university/kcmt-campus-2-prem-prakash-gupta-institute-of-engineering-bareilly?gallery=true
4328,"KC Polytechnic College, Nawanshahr","Nawanshahr,Punjab",Punjab,Nawanshahr,No Ranking,,,Diploma in Automobile Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kc-polytechnic-college-nawanshahr,https://www.careers360.com/colleges/kc-polytechnic-college-nawanshahr?gallery=true,https://careers360.com/university/kc-polytechnic-college-nawanshahr,https://www.careers360.com/university/kc-polytechnic-college-nawanshahr?gallery=true
4329,"KC Polytechnic, Pandoga","Panjawar,Himachal Pradesh",Himachal Pradesh,Panjawar,No Ranking,,,Diploma in Civil Engineering,"HP PAT,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kc-polytechnic-pandoga,https://www.careers360.com/colleges/kc-polytechnic-pandoga?gallery=true,https://careers360.com/university/kc-polytechnic-pandoga,https://www.careers360.com/university/kc-polytechnic-pandoga?gallery=true
4330,"KCT College of Engineering and Technology, Sangrur","Sangrur,Punjab",Punjab,Sangrur,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kct-college-of-engineering-and-technology-sangrur,https://www.careers360.com/colleges/kct-college-of-engineering-and-technology-sangrur?gallery=true,https://careers360.com/university/kct-college-of-engineering-and-technology-sangrur,https://www.careers360.com/university/kct-college-of-engineering-and-technology-sangrur?gallery=true
4331,"KCT Engineering College, Gulbarga","Kalaburagi,Karnataka",Karnataka,Kalaburagi,No Ranking,,,B.Tech Civil Engineering,"KCET,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kct-engineering-college-gulbarga,https://www.careers360.com/colleges/kct-engineering-college-gulbarga?gallery=true,https://careers360.com/university/kct-engineering-college-gulbarga,https://www.careers360.com/university/kct-engineering-college-gulbarga?gallery=true
4332,"KCT Polytechnic, Gulbarga","Gulbarga,Karnataka",Karnataka,Gulbarga,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kct-polytechnic-gulbarga,https://www.careers360.com/colleges/kct-polytechnic-gulbarga?gallery=true,https://careers360.com/university/kct-polytechnic-gulbarga,https://www.careers360.com/university/kct-polytechnic-gulbarga?gallery=true
4333,"KDGM's Dr Uttamrao Mahajan Institute of Engineering and Technology, Chalisgaon","Chalisgaon,Maharashtra",Maharashtra,Chalisgaon,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,['₹81 K'],Private,https://careers360.com/colleges/kdgm's-dr-uttamrao-mahajan-institute-of-engineering-and-technology-chalisgaon,https://www.careers360.com/colleges/kdgm's-dr-uttamrao-mahajan-institute-of-engineering-and-technology-chalisgaon?gallery=true,https://careers360.com/university/kdgm's-dr-uttamrao-mahajan-institute-of-engineering-and-technology-chalisgaon,https://www.careers360.com/university/kdgm's-dr-uttamrao-mahajan-institute-of-engineering-and-technology-chalisgaon?gallery=true
4334,"KDK Nagpur - KDK College of Engineering, Nagpur","Nagpur,Maharashtra",Maharashtra,Nagpur,| Careers360  Rating: AA+,AA+,,BE Computer Science Engineering,"JEE Main,Maharashtra Common Entrance Test",3.6/5,['₹4.60 Lakhs'],Private,https://careers360.com/colleges/kdk-college-of-engineering-nagpur,https://www.careers360.com/colleges/kdk-college-of-engineering-nagpur?gallery=true,https://careers360.com/university/kdk-college-of-engineering-nagpur,https://www.careers360.com/university/kdk-college-of-engineering-nagpur?gallery=true
4335,"KDK College of Engineering, Umrer","Ghoturli,Maharashtra",Maharashtra,Ghoturli,No Ranking,,,BE Civil Engineering,"JEE Main,Maharashtra Common Entrance Test",No Ratings,['₹4.08 Lakhs'],Private,https://careers360.com/colleges/kdk-college-of-engineering-umrer,https://www.careers360.com/colleges/kdk-college-of-engineering-umrer?gallery=true,https://careers360.com/university/kdk-college-of-engineering-umrer,https://www.careers360.com/university/kdk-college-of-engineering-umrer?gallery=true
4336,"KDK Polytechnic, Umrer","Umrer,Maharashtra",Maharashtra,Umrer,No Ranking,,,Diploma in Computer Technology,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kdk-polytechnic-umrer,https://www.careers360.com/colleges/kdk-polytechnic-umrer?gallery=true,https://careers360.com/university/kdk-polytechnic-umrer,https://www.careers360.com/university/kdk-polytechnic-umrer?gallery=true
4340,"Kempegowda Memorial Polytechnic, Tumkur","Tumkur,Karnataka",Karnataka,Tumkur,No Ranking,,,Diploma in Electronics and Communication Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kempegowda-memorial-polytechnic-tumkur,https://www.careers360.com/colleges/kempegowda-memorial-polytechnic-tumkur?gallery=true,https://careers360.com/university/kempegowda-memorial-polytechnic-tumkur,https://www.careers360.com/university/kempegowda-memorial-polytechnic-tumkur?gallery=true
4341,"Keonjhar School of Engineering, Keonjhar","Dimbo,Odisha",Odisha,Dimbo,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/keonjhar-school-of-engineering-keonjhar,https://www.careers360.com/colleges/keonjhar-school-of-engineering-keonjhar?gallery=true,https://careers360.com/university/keonjhar-school-of-engineering-keonjhar,https://www.careers360.com/university/keonjhar-school-of-engineering-keonjhar?gallery=true
4347,"KES' BK Shroff College of Arts and MH Shroff College of Commerce, Mumbai","Mumbai,Maharashtra",Maharashtra,Mumbai,No Ranking,,,M.Sc Artificial Intelligence,Not Mentioned,4.0/5,Not Mentioned,Private,https://careers360.com/colleges/kes'-bk-shroff-college-of-arts-and-mh-shroff-college-of-commerce-mumbai,https://www.careers360.com/colleges/kes'-bk-shroff-college-of-arts-and-mh-shroff-college-of-commerce-mumbai?gallery=true,https://careers360.com/university/kes'-bk-shroff-college-of-arts-and-mh-shroff-college-of-commerce-mumbai,https://www.careers360.com/university/kes'-bk-shroff-college-of-arts-and-mh-shroff-college-of-commerce-mumbai?gallery=true
4349,"Keshav Memorial Engineering College, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,No Ranking,,,BE Computer Science and Engineering,"TS EAMCET,",5.0/5,['₹3.02 Lakhs'],Private,https://careers360.com/colleges/keshav-memorial-engineering-college-hyderabad,https://www.careers360.com/colleges/keshav-memorial-engineering-college-hyderabad?gallery=true,https://careers360.com/university/keshav-memorial-engineering-college-hyderabad,https://www.careers360.com/university/keshav-memorial-engineering-college-hyderabad?gallery=true
4350,"KMIT Hyderabad - Keshav Memorial Institute of Technology, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,| Careers360  Rating: AAA+,AAA+,,B.Tech Computer Science and Engineering,"TS EAMCET,",4.0/5,['₹4.37 Lakhs'],Private,https://careers360.com/colleges/keshav-memorial-institute-of-technology-hyderabad,https://www.careers360.com/colleges/keshav-memorial-institute-of-technology-hyderabad?gallery=true,https://careers360.com/university/keshav-memorial-institute-of-technology-hyderabad,https://www.careers360.com/university/keshav-memorial-institute-of-technology-hyderabad?gallery=true
4351,"Keshav Polytechnic, Muzaffarnagar","Muzaffarnagar,Uttar Pradesh",Uttar Pradesh,Muzaffarnagar,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/keshav-polytechnic-muzaffarnagar,https://www.careers360.com/colleges/keshav-polytechnic-muzaffarnagar?gallery=true,https://careers360.com/university/keshav-polytechnic-muzaffarnagar,https://www.careers360.com/university/keshav-polytechnic-muzaffarnagar?gallery=true
4352,"KE Society's Rajarambapu Institute of Technology for Polytechnic, Haveli","Pune,Maharashtra",Maharashtra,Pune,No Ranking,,,Diploma in Artificial Intelligence and Machine Learning,Not Mentioned,No Ratings,['₹1.38 Lakhs'],Private,https://careers360.com/colleges/ke-society's-rajarambapu-institute-of-technology-for-polytechnic-haveli,https://www.careers360.com/colleges/ke-society's-rajarambapu-institute-of-technology-for-polytechnic-haveli?gallery=true,https://careers360.com/university/ke-society's-rajarambapu-institute-of-technology-for-polytechnic-haveli,https://www.careers360.com/university/ke-society's-rajarambapu-institute-of-technology-for-polytechnic-haveli?gallery=true
4353,"RIT Sangli - KE Society's Rajarambapu Institute of Technology, Sangli","Uran Islampur,Maharashtra",Maharashtra,Uran Islampur,| Careers360  Rating: AAA+,AAA+,,B.Tech Computer Engineering,"JEE Main,Maharashtra Common Entrance Test",4.2/5,['₹5.96 Lakhs'],Private,https://careers360.com/colleges/ke-society's-rajarambapu-institute-of-technology-sangli,https://www.careers360.com/colleges/ke-society's-rajarambapu-institute-of-technology-sangli?gallery=true,https://careers360.com/university/ke-society's-rajarambapu-institute-of-technology-sangli,https://www.careers360.com/university/ke-society's-rajarambapu-institute-of-technology-sangli?gallery=true
4354,"KES Polytechnic for Women, Vijayawada","Vijayawada,Andhra Pradesh",Andhra Pradesh,Vijayawada,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kes-polytechnic-for-women-vijayawada,https://www.careers360.com/colleges/kes-polytechnic-for-women-vijayawada?gallery=true,https://careers360.com/university/kes-polytechnic-for-women-vijayawada,https://www.careers360.com/university/kes-polytechnic-for-women-vijayawada?gallery=true
4355,"KET Polytechnic College, Krishnagiri","Krishnagiri,Tamil Nadu",Tamil Nadu,Krishnagiri,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/ket-polytechnic-college-krishnagiri,https://www.careers360.com/colleges/ket-polytechnic-college-krishnagiri?gallery=true,https://careers360.com/university/ket-polytechnic-college-krishnagiri,https://www.careers360.com/university/ket-polytechnic-college-krishnagiri?gallery=true
4356,"KET Polytechnic Institute, Mathura","Mathura,Uttar Pradesh",Uttar Pradesh,Mathura,No Ranking,,,Diploma in Architecture Assistantship,Not Mentioned,No Ratings,['₹84 K'],Private,https://careers360.com/colleges/ket-polytechnic-institute-mathura,https://www.careers360.com/colleges/ket-polytechnic-institute-mathura?gallery=true,https://careers360.com/university/ket-polytechnic-institute-mathura,https://www.careers360.com/university/ket-polytechnic-institute-mathura?gallery=true
4357,"Keystone Group of Institutions, Jhunjhunu","Pilod,Rajasthan",Rajasthan,Pilod,No Ranking,,,B.Tech Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/keystone-group-of-institutions-jhunjhunu,https://www.careers360.com/colleges/keystone-group-of-institutions-jhunjhunu?gallery=true,https://careers360.com/university/keystone-group-of-institutions-jhunjhunu,https://www.careers360.com/university/keystone-group-of-institutions-jhunjhunu?gallery=true
4358,"Keystone School of Engineering, Pune","Pune,Maharashtra",Maharashtra,Pune,No Ranking,,,BE Computer Engineering,"JEE Main,Maharashtra Common Entrance Test",3.3/5,Not Mentioned,Private,https://careers360.com/colleges/keystone-school-of-engineering-pune,https://www.careers360.com/colleges/keystone-school-of-engineering-pune?gallery=true,https://careers360.com/university/keystone-school-of-engineering-pune,https://www.careers360.com/university/keystone-school-of-engineering-pune?gallery=true
4359,"KG College of Arts and Science, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,No Ranking,,,B.Sc Electronics and Communication Systems,Not Mentioned,5.0/5,Not Mentioned,Private,https://careers360.com/colleges/kg-college-of-arts-and-science-coimbatore,https://www.careers360.com/colleges/kg-college-of-arts-and-science-coimbatore?gallery=true,https://careers360.com/university/kg-college-of-arts-and-science-coimbatore,https://www.careers360.com/university/kg-college-of-arts-and-science-coimbatore?gallery=true
4360,"KGDM Arts Commerce and Science College, Niphad","Niphad,Maharashtra",Maharashtra,Niphad,No Ranking,,,B.Voc Soil and Water Conservation,Not Mentioned,4.0/5,Not Mentioned,Private,https://careers360.com/colleges/kgdm-arts-commerce-and-science-college-niphad,https://www.careers360.com/colleges/kgdm-arts-commerce-and-science-college-niphad?gallery=true,https://careers360.com/university/kgdm-arts-commerce-and-science-college-niphad,https://www.careers360.com/university/kgdm-arts-commerce-and-science-college-niphad?gallery=true
4362,"KGiSL Institute of Technology, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,| Careers360  Rating: AAA+,AAA+,,B.Tech Artificial Intelligence and Data Science,Not Mentioned,2.3/5,Not Mentioned,Private,https://careers360.com/colleges/kgisl-institute-of-technology-coimbatore,https://www.careers360.com/colleges/kgisl-institute-of-technology-coimbatore?gallery=true,https://careers360.com/university/kgisl-institute-of-technology-coimbatore,https://www.careers360.com/university/kgisl-institute-of-technology-coimbatore?gallery=true
4363,"KG Reddy College of Engineering and Technology, Moinabad","Hyderabad,Telangana",Telangana,Hyderabad,| Careers360  Rating: AAA+,AAA+,,B.Tech Computer Science and Engineering,"TS EAMCET,",4.5/5,['₹4 Lakhs'],Private,https://careers360.com/colleges/kg-reddy-college-of-engineering-and-technology-moinabad,https://www.careers360.com/colleges/kg-reddy-college-of-engineering-and-technology-moinabad?gallery=true,https://careers360.com/university/kg-reddy-college-of-engineering-and-technology-moinabad,https://www.careers360.com/university/kg-reddy-college-of-engineering-and-technology-moinabad?gallery=true
4364,"KGRL College, Bhimavaram","Bhimavaram,Andhra Pradesh",Andhra Pradesh,Bhimavaram,No Ranking,,,M.Sc Electronics,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kgrl-college-bhimavaram,https://www.careers360.com/colleges/kgrl-college-bhimavaram?gallery=true,https://careers360.com/university/kgrl-college-bhimavaram,https://www.careers360.com/university/kgrl-college-bhimavaram?gallery=true
4365,"Khader Memorial College of Engineering and Technology, Nalgonda","Nalgonda,Telangana",Telangana,Nalgonda,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khader-memorial-college-of-engineering-and-technology-nalgonda,https://www.careers360.com/colleges/khader-memorial-college-of-engineering-and-technology-nalgonda?gallery=true,https://careers360.com/university/khader-memorial-college-of-engineering-and-technology-nalgonda,https://www.careers360.com/university/khader-memorial-college-of-engineering-and-technology-nalgonda?gallery=true
4366,"Khaja Bandanawaz University, Kalaburagi","Kalaburagi,Karnataka",Karnataka,Kalaburagi,No Ranking,,,BE Civil Engineering,"KCET,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khaja-bandanawaz-university-kalaburagi,https://www.careers360.com/colleges/khaja-bandanawaz-university-kalaburagi?gallery=true,https://careers360.com/university/khaja-bandanawaz-university-kalaburagi,https://www.careers360.com/university/khaja-bandanawaz-university-kalaburagi?gallery=true
4368,"Khalsa College, Amritsar","Amritsar,Punjab",Punjab,Amritsar,No Ranking,,,Diploma In Chemical Lab Technician,Not Mentioned,4.5/5,['₹27.38 K'],Private,https://careers360.com/colleges/khalsa-college-amritsar,https://www.careers360.com/colleges/khalsa-college-amritsar?gallery=true,https://careers360.com/university/khalsa-college-amritsar,https://www.careers360.com/university/khalsa-college-amritsar?gallery=true
4369,"Khalsa College for Women, Amritsar","Amritsar,Punjab",Punjab,Amritsar,No Ranking,,,B.Sc Artificial Intelligence and Data Science,Not Mentioned,3.2/5,Not Mentioned,Private,https://careers360.com/colleges/khalsa-college-for-women-amritsar,https://www.careers360.com/colleges/khalsa-college-for-women-amritsar?gallery=true,https://careers360.com/university/khalsa-college-for-women-amritsar,https://www.careers360.com/university/khalsa-college-for-women-amritsar?gallery=true
4370,"Khalsa College of Engineering and Technology, Amritsar","Amritsar,Punjab",Punjab,Amritsar,No Ranking,,,B.Tech Computer Science and Engineering,"JEE Main,",3.3/5,Not Mentioned,Private,https://careers360.com/colleges/khalsa-college-of-engineering-and-technology-amritsar,https://www.careers360.com/colleges/khalsa-college-of-engineering-and-technology-amritsar?gallery=true,https://careers360.com/university/khalsa-college-of-engineering-and-technology-amritsar,https://www.careers360.com/university/khalsa-college-of-engineering-and-technology-amritsar?gallery=true
4371,"Khalsa University, Amritsar","Amritsar,Punjab",Punjab,Amritsar,No Ranking,,,M.Tech Computer Science Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khalsa-university-amritsar,https://www.careers360.com/colleges/khalsa-university-amritsar?gallery=true,https://careers360.com/university/khalsa-university-amritsar,https://www.careers360.com/university/khalsa-university-amritsar?gallery=true
