id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
1404,"CIT Coimbatore - Coimbatore Institute of Technology, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,BE Computer Science and Engineering,Not Mentioned,4.0/5,['₹1.04 Lakhs'],Public/Govt,https://careers360.com/colleges/coimbatore-institute-of-technology-coimbatore,https://www.careers360.com/colleges/coimbatore-institute-of-technology-coimbatore?gallery=true,https://careers360.com/university/coimbatore-institute-of-technology-coimbatore,https://www.careers360.com/university/coimbatore-institute-of-technology-coimbatore?gallery=true
1503,"College of Engineering, Trivandrum","Thiruvananthapuram,Kerala",Kerala,Thiruvananthapuram,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,B.Tech Civil Engineering,"KEAM,",4.5/5,['₹1.13 Lakhs'],Public/Govt,https://careers360.com/colleges/college-of-engineering-trivandrum,https://www.careers360.com/colleges/college-of-engineering-trivandrum?gallery=true,https://careers360.com/university/college-of-engineering-trivandrum,https://www.careers360.com/university/college-of-engineering-trivandrum?gallery=true
1972,"MIT-WPU Pune - Dr Vishwanath Karad MIT World Peace University, Pune","Pune,Maharashtra",Maharashtra,Pune,NIRF Ranking: 101-150 | Careers360  Rating: AAAA,AAAA,101-150,B.Tech Computer Science Engineering,"JEE Main,Maharashtra Common Entrance Test",4.4/5,['₹14.20 Lakhs'],Private,https://careers360.com/colleges/dr-vishwanath-karad-mit-world-peace-university-pune,https://www.careers360.com/colleges/dr-vishwanath-karad-mit-world-peace-university-pune?gallery=true,https://careers360.com/university/dr-vishwanath-karad-mit-world-peace-university-pune,https://www.careers360.com/university/dr-vishwanath-karad-mit-world-peace-university-pune?gallery=true
2157,"Galgotias University - Galgotias University, Greater Noida","Greater Noida,Uttar Pradesh",Uttar Pradesh,Greater Noida,NIRF Ranking: 101-150 | Careers360  Rating: AAAA,AAAA,101-150,M.Tech Communication Engineering Satellite Communication Weekend,Not Mentioned,4.2/5,['₹2.01 Lakhs'],Private,https://careers360.com/colleges/galgotias-university-greater-noida,https://www.careers360.com/colleges/galgotias-university-greater-noida?gallery=true,https://careers360.com/university/galgotias-university-greater-noida,https://www.careers360.com/university/galgotias-university-greater-noida?gallery=true
2293,"GITAM University - GITAM University, Visakhapatnam","Visakhapatnam,Andhra Pradesh",Andhra Pradesh,Visakhapatnam,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,B.Tech Computer Science and Engineering,"GITAM GAT,",4.0/5,['₹14.93 Lakhs'],Private,https://careers360.com/colleges/gitam-university-visakhapatnam,https://www.careers360.com/colleges/gitam-university-visakhapatnam?gallery=true,https://careers360.com/university/gitam-university-visakhapatnam,https://www.careers360.com/university/gitam-university-visakhapatnam?gallery=true
2353,"GRIET Hyderabad - Gokaraju Rangaraju Institute of Engineering and Technology, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,NIRF Ranking: 101-150 | Careers360  Rating: AAAA,AAAA,101-150,B.Tech Computer Science and Engineering,"TS EAMCET,",4.2/5,['₹5.45 Lakhs'],Private,https://careers360.com/colleges/gokaraju-rangaraju-institute-of-engineering-and-technology-hyderabad,https://www.careers360.com/colleges/gokaraju-rangaraju-institute-of-engineering-and-technology-hyderabad?gallery=true,https://careers360.com/university/gokaraju-rangaraju-institute-of-engineering-and-technology-hyderabad,https://www.careers360.com/university/gokaraju-rangaraju-institute-of-engineering-and-technology-hyderabad?gallery=true
3492,"HITS Chennai - Hindustan Institute of Technology and Science, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,B.Tech Aeronautical Engineering,"HITSEEE,",3.6/5,Not Mentioned,Private,https://careers360.com/colleges/hindustan-institute-of-technology-and-science-chennai,https://www.careers360.com/colleges/hindustan-institute-of-technology-and-science-chennai?gallery=true,https://careers360.com/university/hindustan-institute-of-technology-and-science-chennai,https://www.careers360.com/university/hindustan-institute-of-technology-and-science-chennai?gallery=true
3657,IIITDM Kancheepuram - Indian Institute of Information Technology Design and Manufacturing Kancheepuram,"Chennai,Tamil Nadu",Tamil Nadu,Chennai,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,B.Tech Electronics and Communication Engineering,"JEE Main,",4.3/5,['₹6.94 Lakhs'],Public/Govt,https://careers360.com/colleges/indian-institute-of-information-technology-design-and-manufacturing-kancheepuram,https://www.careers360.com/colleges/indian-institute-of-information-technology-design-and-manufacturing-kancheepuram?gallery=true,https://careers360.com/university/indian-institute-of-information-technology-design-and-manufacturing-kancheepuram,https://www.careers360.com/university/indian-institute-of-information-technology-design-and-manufacturing-kancheepuram?gallery=true
3692,IIT Dharwad - Indian Institute of Technology Dharwad,"Dharwad,Karnataka",Karnataka,Dharwad,NIRF Ranking: 101-150 | Careers360  Rating: AAAA,AAAA,101-150,B.Tech Mechanical Engineering,"JEE Advanced,",4.5/5,['₹9.06 Lakhs'],Public/Govt,https://careers360.com/colleges/indian-institute-of-technology-dharwad,https://www.careers360.com/colleges/indian-institute-of-technology-dharwad?gallery=true,https://careers360.com/university/indian-institute-of-technology-dharwad,https://www.careers360.com/university/indian-institute-of-technology-dharwad?gallery=true
4022,"JNTUK Kakinada - Jawaharlal Nehru Technological University, Kakinada","Kakinada,Andhra Pradesh",Andhra Pradesh,Kakinada,NIRF Ranking: 101-150,NIRF Ranking: 101-150,101-150,B.Tech Computer Science and Engineering,"AP EAMCET,",4.4/5,['₹2.79 Lakhs'],Public/Govt,https://careers360.com/colleges/jawaharlal-nehru-technological-university-kakinada,https://www.careers360.com/colleges/jawaharlal-nehru-technological-university-kakinada?gallery=true,https://careers360.com/university/jawaharlal-nehru-technological-university-kakinada,https://www.careers360.com/university/jawaharlal-nehru-technological-university-kakinada?gallery=true
4048,"JIIT Noida - Jaypee Institute of Information Technology, Noida","Noida,Uttar Pradesh",Uttar Pradesh,Noida,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,B.Tech Computer Science and Engineering,"JEE Main,",4.0/5,['₹14.67 Lakhs'],Private,https://careers360.com/colleges/jaypee-institute-of-information-technology-noida,https://www.careers360.com/colleges/jaypee-institute-of-information-technology-noida?gallery=true,https://careers360.com/university/jaypee-institute-of-information-technology-noida,https://www.careers360.com/university/jaypee-institute-of-information-technology-noida?gallery=true
4297,"Karunya University - Karunya Institute of Technology and Sciences, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,NIRF Ranking: 101-150 | Careers360  Rating: AAAA,AAAA,101-150,B.Tech Computer Science and Engineering,"KEE,",3.9/5,['₹11.84 Lakhs'],Private,https://careers360.com/colleges/karunya-institute-of-technology-and-sciences-coimbatore,https://www.careers360.com/colleges/karunya-institute-of-technology-and-sciences-coimbatore?gallery=true,https://careers360.com/university/karunya-institute-of-technology-and-sciences-coimbatore,https://www.careers360.com/university/karunya-institute-of-technology-and-sciences-coimbatore?gallery=true
