id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
3222,"Government Ramchandra Khaitan Polytechnic College, Jaipur","Jaipur,Rajasthan",Rajasthan,Jaipur,No Ranking,,,Diploma in Electronics Engineering,Not Mentioned,No Ratings,['₹37.50 K'],Public/Govt,https://careers360.com/colleges/government-ramchandra-khaitan-polytechnic-college-jaipur,https://www.careers360.com/colleges/government-ramchandra-khaitan-polytechnic-college-jaipur?gallery=true,https://careers360.com/university/government-ramchandra-khaitan-polytechnic-college-jaipur,https://www.careers360.com/university/government-ramchandra-khaitan-polytechnic-college-jaipur?gallery=true
3223,"Government Residence Women Polytechnic, Tasgaon","Tasgaon,Maharashtra",Maharashtra,Tasgaon,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,['₹28.75 K'],Public/Govt,https://careers360.com/colleges/government-residence-women-polytechnic-tasgaon,https://www.careers360.com/colleges/government-residence-women-polytechnic-tasgaon?gallery=true,https://careers360.com/university/government-residence-women-polytechnic-tasgaon,https://www.careers360.com/university/government-residence-women-polytechnic-tasgaon?gallery=true
3224,"Government Residential Women's Polytechnic College, Jodhpur","Jodhpur,Rajasthan",Rajasthan,Jodhpur,No Ranking,,,Diploma in Fashion and Textile Design,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-residential-women's-polytechnic-college-jodhpur,https://www.careers360.com/colleges/government-residential-women's-polytechnic-college-jodhpur?gallery=true,https://careers360.com/university/government-residential-women's-polytechnic-college-jodhpur,https://www.careers360.com/university/government-residential-women's-polytechnic-college-jodhpur?gallery=true
3225,"Government Residential Women's Polytechnic College, Yavatmal","Yavatmal,Maharashtra",Maharashtra,Yavatmal,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-residential-women's-polytechnic-college-yavatmal,https://www.careers360.com/colleges/government-residential-women's-polytechnic-college-yavatmal?gallery=true,https://careers360.com/university/government-residential-women's-polytechnic-college-yavatmal,https://www.careers360.com/university/government-residential-women's-polytechnic-college-yavatmal?gallery=true
3226,"Government Residential Women's Polytechnic, Latur","Latur,Maharashtra",Maharashtra,Latur,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-residential-women's-polytechnic-latur,https://www.careers360.com/colleges/government-residential-women's-polytechnic-latur?gallery=true,https://careers360.com/university/government-residential-women's-polytechnic-latur,https://www.careers360.com/university/government-residential-women's-polytechnic-latur?gallery=true
3227,"Government Rural Polytechnic, Thalnadi","Pauri Garhwal,Uttarakhand",Uttarakhand,Pauri Garhwal,No Ranking,,,Diploma in Electronics Engineering,Not Mentioned,No Ratings,['₹38.70 K'],Public/Govt,https://careers360.com/colleges/government-rural-polytechnic-thalnadi,https://www.careers360.com/colleges/government-rural-polytechnic-thalnadi?gallery=true,https://careers360.com/university/government-rural-polytechnic-thalnadi,https://www.careers360.com/university/government-rural-polytechnic-thalnadi?gallery=true
3228,"Government Science College, Valod","Surat,Gujarat",Gujarat,Surat,No Ranking,,,B.Sc Electronics,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-science-college-valod,https://www.careers360.com/colleges/government-science-college-valod?gallery=true,https://careers360.com/university/government-science-college-valod,https://www.careers360.com/university/government-science-college-valod?gallery=true
3229,"MORAR Gwalior - Government Shyamlal Pandviya PG College, Morar","Gwalior,Madhya Pradesh",Madhya Pradesh,Gwalior,No Ranking,,,B.Sc Electronics,Not Mentioned,4.3/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-shyamlal-pandviya-pg-college-morar,https://www.careers360.com/colleges/government-shyamlal-pandviya-pg-college-morar?gallery=true,https://careers360.com/university/government-shyamlal-pandviya-pg-college-morar,https://www.careers360.com/university/government-shyamlal-pandviya-pg-college-morar?gallery=true
3230,"Government Sri Krishnarajendra Silver Jubilee Technological Institute, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,BE Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-sri-krishnarajendra-silver-jubilee-technological-institute-bangalore,https://www.careers360.com/colleges/government-sri-krishnarajendra-silver-jubilee-technological-institute-bangalore?gallery=true,https://careers360.com/university/government-sri-krishnarajendra-silver-jubilee-technological-institute-bangalore,https://www.careers360.com/university/government-sri-krishnarajendra-silver-jubilee-technological-institute-bangalore?gallery=true
3231,"Government Tool Room and Training Centre, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,M.Tech Tool Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-bangalore,https://www.careers360.com/colleges/government-tool-room-and-training-centre-bangalore?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-bangalore,https://www.careers360.com/university/government-tool-room-and-training-centre-bangalore?gallery=true
3232,"Government Tool Room and Training Centre, Belgaum","Belgaum,Karnataka",Karnataka,Belgaum,No Ranking,,,Diploma in Automation and Robotics,Not Mentioned,No Ratings,['₹1.10 Lakhs'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-belgaum,https://www.careers360.com/colleges/government-tool-room-and-training-centre-belgaum?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-belgaum,https://www.careers360.com/university/government-tool-room-and-training-centre-belgaum?gallery=true
3233,"Government Tool Room and Training Centre, Chikodi","Chikodi,Karnataka",Karnataka,Chikodi,No Ranking,,,Diploma in Mechatronics,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-chikodi,https://www.careers360.com/colleges/government-tool-room-and-training-centre-chikodi?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-chikodi,https://www.careers360.com/university/government-tool-room-and-training-centre-chikodi?gallery=true
3234,"Government Tool Room and Training Centre, Chitradurga","Chitradurga,Karnataka",Karnataka,Chitradurga,No Ranking,,,Diploma in Electronics and Communication Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-chitradurga,https://www.careers360.com/colleges/government-tool-room-and-training-centre-chitradurga?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-chitradurga,https://www.careers360.com/university/government-tool-room-and-training-centre-chitradurga?gallery=true
3235,"GTTC Bangalore - Government Tool Room and Training Centre, Dandeli","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,Diploma in Artificial Intelligence and Machine Learning,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-dandeli,https://www.careers360.com/colleges/government-tool-room-and-training-centre-dandeli?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-dandeli,https://www.careers360.com/university/government-tool-room-and-training-centre-dandeli?gallery=true
3236,"Government Tool Room and Training Centre, Devanahalli","Devanahalli,Karnataka",Karnataka,Devanahalli,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,['₹1.32 Lakhs'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-devanahalli,https://www.careers360.com/colleges/government-tool-room-and-training-centre-devanahalli?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-devanahalli,https://www.careers360.com/university/government-tool-room-and-training-centre-devanahalli?gallery=true
3237,"Government Tool Room and Training Centre, Dumka","Dumka,Jharkhand",Jharkhand,Dumka,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,['₹1.26 Lakhs'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-dumka,https://www.careers360.com/colleges/government-tool-room-and-training-centre-dumka?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-dumka,https://www.careers360.com/university/government-tool-room-and-training-centre-dumka?gallery=true
3238,"Government Tool Room and Training Centre, Gowribidanur","Chikballapur,Karnataka",Karnataka,Chikballapur,No Ranking,,,Diploma in Tool and Die under Mechanical Engineering,Not Mentioned,No Ratings,['₹71 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-gowribidanur,https://www.careers360.com/colleges/government-tool-room-and-training-centre-gowribidanur?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-gowribidanur,https://www.careers360.com/university/government-tool-room-and-training-centre-gowribidanur?gallery=true
3239,"Government Tool Room and Training Centre, Gulbarga","Gulbarga,Karnataka",Karnataka,Gulbarga,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-gulbarga,https://www.careers360.com/colleges/government-tool-room-and-training-centre-gulbarga?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-gulbarga,https://www.careers360.com/university/government-tool-room-and-training-centre-gulbarga?gallery=true
3240,"Government Tool Room and Training Centre, Gundlupet","Chamrajnagar,Karnataka",Karnataka,Chamrajnagar,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-gundlupet,https://www.careers360.com/colleges/government-tool-room-and-training-centre-gundlupet?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-gundlupet,https://www.careers360.com/university/government-tool-room-and-training-centre-gundlupet?gallery=true
3241,"Government Tool Room and Training Centre, Harihar","Davanagere,Karnataka",Karnataka,Davanagere,No Ranking,,,Diploma in Automation and Robotics,Not Mentioned,No Ratings,['₹72.60 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-harihar,https://www.careers360.com/colleges/government-tool-room-and-training-centre-harihar?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-harihar,https://www.careers360.com/university/government-tool-room-and-training-centre-harihar?gallery=true
3242,"Government Tool Room and Training Centre, Hassan","Hassan,Karnataka",Karnataka,Hassan,No Ranking,,,Diploma in Artificial Intelligence and Machine Learning,Not Mentioned,No Ratings,['₹1.82 Lakhs'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-hassan,https://www.careers360.com/colleges/government-tool-room-and-training-centre-hassan?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-hassan,https://www.careers360.com/university/government-tool-room-and-training-centre-hassan?gallery=true
3243,"Government Tool Room and Training Centre, Hospet","Bellary,Karnataka",Karnataka,Bellary,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,['₹93 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-hospet,https://www.careers360.com/colleges/government-tool-room-and-training-centre-hospet?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-hospet,https://www.careers360.com/university/government-tool-room-and-training-centre-hospet?gallery=true
3244,"Government Tool Room and Training Centre, Hubli","Hubli,Karnataka",Karnataka,Hubli,No Ranking,,,Diploma in Electronics and Communication Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-hubli,https://www.careers360.com/colleges/government-tool-room-and-training-centre-hubli?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-hubli,https://www.careers360.com/university/government-tool-room-and-training-centre-hubli?gallery=true
3245,"Government Tool Room and Training Centre, Humnabad","Bidar,Karnataka",Karnataka,Bidar,No Ranking,,,Diploma in Automation and Robotics,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-humnabad,https://www.careers360.com/colleges/government-tool-room-and-training-centre-humnabad?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-humnabad,https://www.careers360.com/university/government-tool-room-and-training-centre-humnabad?gallery=true
3246,"Government Tool Room and Training Centre, Kadur","Chikmagalūr,Karnataka",Karnataka,Chikmagalūr,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,['₹88 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-kadur,https://www.careers360.com/colleges/government-tool-room-and-training-centre-kadur?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-kadur,https://www.careers360.com/university/government-tool-room-and-training-centre-kadur?gallery=true
3247,"Government Tool Room and Training Centre, Kanakapura","Ramanagara,Karnataka",Karnataka,Ramanagara,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-kanakapura,https://www.careers360.com/colleges/government-tool-room-and-training-centre-kanakapura?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-kanakapura,https://www.careers360.com/university/government-tool-room-and-training-centre-kanakapura?gallery=true
3248,"Government Tool Room and Training Centre, Kolar","Kolar,Karnataka",Karnataka,Kolar,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-kolar,https://www.careers360.com/colleges/government-tool-room-and-training-centre-kolar?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-kolar,https://www.careers360.com/university/government-tool-room-and-training-centre-kolar?gallery=true
3249,"Government Tool Room and Training Centre, Koppal","Koppal,Karnataka",Karnataka,Koppal,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-koppal,https://www.careers360.com/colleges/government-tool-room-and-training-centre-koppal?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-koppal,https://www.careers360.com/university/government-tool-room-and-training-centre-koppal?gallery=true
3250,"Government Tool Room and Training Centre, Kudalasangama","Bagalkot,Karnataka",Karnataka,Bagalkot,No Ranking,,,Diploma in Electronics and Communication Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-kudalasangama,https://www.careers360.com/colleges/government-tool-room-and-training-centre-kudalasangama?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-kudalasangama,https://www.careers360.com/university/government-tool-room-and-training-centre-kudalasangama?gallery=true
3251,"Government Tool Room and Training Centre, Lingasugur","Lingsugur,Karnataka",Karnataka,Lingsugur,No Ranking,,,Diploma in Automation and Robotics,Not Mentioned,No Ratings,['₹69 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-lingasugur,https://www.careers360.com/colleges/government-tool-room-and-training-centre-lingasugur?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-lingasugur,https://www.careers360.com/university/government-tool-room-and-training-centre-lingasugur?gallery=true
3252,"Government Tool Room and Training Centre, Maddur","Mandya,Karnataka",Karnataka,Mandya,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,['₹96.80 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-maddur,https://www.careers360.com/colleges/government-tool-room-and-training-centre-maddur?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-maddur,https://www.careers360.com/university/government-tool-room-and-training-centre-maddur?gallery=true
3253,"Government Tool Room and Training Centre, Magadi","Ramanagara,Karnataka",Karnataka,Ramanagara,No Ranking,,,Diploma in Artificial Intelligence and Machine Learning,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-magadi,https://www.careers360.com/colleges/government-tool-room-and-training-centre-magadi?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-magadi,https://www.careers360.com/university/government-tool-room-and-training-centre-magadi?gallery=true
3254,"Government Tool Room and Training Centre, Mangalore","Mangalore,Karnataka",Karnataka,Mangalore,No Ranking,,,Diploma in Artificial Intelligence and Machine Learning,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-mangalore,https://www.careers360.com/colleges/government-tool-room-and-training-centre-mangalore?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-mangalore,https://www.careers360.com/university/government-tool-room-and-training-centre-mangalore?gallery=true
3255,"Government Tool Room and Training Centre, Mysore","Mysuru,Karnataka",Karnataka,Mysuru,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,['₹1.54 Lakhs'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-mysore,https://www.careers360.com/colleges/government-tool-room-and-training-centre-mysore?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-mysore,https://www.careers360.com/university/government-tool-room-and-training-centre-mysore?gallery=true
3256,"Government Tool Room and Training Centre, Shivamogga","Shivamogga,Karnataka",Karnataka,Shivamogga,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,['₹80 K'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-shivamogga,https://www.careers360.com/colleges/government-tool-room-and-training-centre-shivamogga?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-shivamogga,https://www.careers360.com/university/government-tool-room-and-training-centre-shivamogga?gallery=true
3257,"Government Tool Room and Training Centre, Tumkur","Tumkur,Karnataka",Karnataka,Tumkur,No Ranking,,,Diploma in Tool and Die Making,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-tumkur,https://www.careers360.com/colleges/government-tool-room-and-training-centre-tumkur?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-tumkur,https://www.careers360.com/university/government-tool-room-and-training-centre-tumkur?gallery=true
3258,"Government Tool Room and Training Centre, Udupi","Udupi,Karnataka",Karnataka,Udupi,No Ranking,,,Diploma in Mechatronics,Not Mentioned,No Ratings,['₹2.69 Lakhs'],Public/Govt,https://careers360.com/colleges/government-tool-room-and-training-centre-udupi,https://www.careers360.com/colleges/government-tool-room-and-training-centre-udupi?gallery=true,https://careers360.com/university/government-tool-room-and-training-centre-udupi,https://www.careers360.com/university/government-tool-room-and-training-centre-udupi?gallery=true
3259,"Government VYT PG Autonomous College, Durg","Durg,Chhattisgarh",Chhattisgarh,Durg,No Ranking,,,B.Sc Electronics Self Finance,Not Mentioned,No Ratings,['₹6 K'],Public/Govt,https://careers360.com/colleges/government-vyt-pg-autonomous-college-durg,https://www.careers360.com/colleges/government-vyt-pg-autonomous-college-durg?gallery=true,https://careers360.com/university/government-vyt-pg-autonomous-college-durg,https://www.careers360.com/university/government-vyt-pg-autonomous-college-durg?gallery=true
3260,"Government Women Polytechnic College, Ajmer","Ajmer,Rajasthan",Rajasthan,Ajmer,No Ranking,,,Diploma in Electronic Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women-polytechnic-college-ajmer,https://www.careers360.com/colleges/government-women-polytechnic-college-ajmer?gallery=true,https://careers360.com/university/government-women-polytechnic-college-ajmer,https://www.careers360.com/university/government-women-polytechnic-college-ajmer?gallery=true
3261,"Government Women Polytechnic College, Bharatpur","Bharatpur,Rajasthan",Rajasthan,Bharatpur,No Ranking,,,Diploma in Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women-polytechnic-college-bharatpur,https://www.careers360.com/colleges/government-women-polytechnic-college-bharatpur?gallery=true,https://careers360.com/university/government-women-polytechnic-college-bharatpur,https://www.careers360.com/university/government-women-polytechnic-college-bharatpur?gallery=true
3262,"Government Women Polytechnic College, Bikaner","Bikaner,Rajasthan",Rajasthan,Bikaner,No Ranking,,,Diploma in Electronic Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women-polytechnic-college-bikaner,https://www.careers360.com/colleges/government-women-polytechnic-college-bikaner?gallery=true,https://careers360.com/university/government-women-polytechnic-college-bikaner,https://www.careers360.com/university/government-women-polytechnic-college-bikaner?gallery=true
3263,"Government Women Polytechnic College, Jaipur","Jaipur,Rajasthan",Rajasthan,Jaipur,No Ranking,,,Diploma in Beauty Culture,Not Mentioned,4.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women-polytechnic-college-jaipur,https://www.careers360.com/colleges/government-women-polytechnic-college-jaipur?gallery=true,https://careers360.com/university/government-women-polytechnic-college-jaipur,https://www.careers360.com/university/government-women-polytechnic-college-jaipur?gallery=true
3264,"Government Women's Polytechnic, Bokaro","Bokaro,Jharkhand",Jharkhand,Bokaro,No Ranking,,,Diploma in Computer Science Engineering,Not Mentioned,4.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-bokaro,https://www.careers360.com/colleges/government-women's-polytechnic-bokaro?gallery=true,https://careers360.com/university/government-women's-polytechnic-bokaro,https://www.careers360.com/university/government-women's-polytechnic-bokaro?gallery=true
3265,"Government Women's Polytechnic College, Bhopal","Bhopal,Madhya Pradesh",Madhya Pradesh,Bhopal,No Ranking,,,Diploma in Architecture and Interior Design,"MP PPT,",No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-bhopal,https://www.careers360.com/colleges/government-women's-polytechnic-college-bhopal?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-bhopal,https://www.careers360.com/university/government-women's-polytechnic-college-bhopal?gallery=true
3266,"Government Women's Polytechnic College, Gwalior","Gwalior,Madhya Pradesh",Madhya Pradesh,Gwalior,No Ranking,,,Diploma in Architecture and Interior Design,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-gwalior,https://www.careers360.com/colleges/government-women's-polytechnic-college-gwalior?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-gwalior,https://www.careers360.com/university/government-women's-polytechnic-college-gwalior?gallery=true
3267,"Government Women's Polytechnic College, Jabalpur","Jabalpur,Madhya Pradesh",Madhya Pradesh,Jabalpur,No Ranking,,,Diploma in Modern Office Management,Not Mentioned,No Ratings,['₹24.79 K'],Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-jabalpur,https://www.careers360.com/colleges/government-women's-polytechnic-college-jabalpur?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-jabalpur,https://www.careers360.com/university/government-women's-polytechnic-college-jabalpur?gallery=true
3268,"Government Women's Polytechnic College, Kaimanam","Thiruvananthapuram,Kerala",Kerala,Thiruvananthapuram,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-kaimanam,https://www.careers360.com/colleges/government-women's-polytechnic-college-kaimanam?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-kaimanam,https://www.careers360.com/university/government-women's-polytechnic-college-kaimanam?gallery=true
3269,"Government Women's Polytechnic College, Kayamkulam","Alappuzha,Kerala",Kerala,Alappuzha,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,4.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-kayamkulam,https://www.careers360.com/colleges/government-women's-polytechnic-college-kayamkulam?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-kayamkulam,https://www.careers360.com/university/government-women's-polytechnic-college-kayamkulam?gallery=true
3270,"Government Women's Polytechnic College, Kottakkal","Malappuram,Kerala",Kerala,Malappuram,No Ranking,,,Diploma in Instrumentation Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-kottakkal,https://www.careers360.com/colleges/government-women's-polytechnic-college-kottakkal?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-kottakkal,https://www.careers360.com/university/government-women's-polytechnic-college-kottakkal?gallery=true
3271,"Government Women's Polytechnic College, Kozhikode","Kozhikode,Kerala",Kerala,Kozhikode,No Ranking,,,Diploma in Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-kozhikode,https://www.careers360.com/colleges/government-women's-polytechnic-college-kozhikode?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-kozhikode,https://www.careers360.com/university/government-women's-polytechnic-college-kozhikode?gallery=true
3272,"Government Women's Polytechnic College, Thrissur","Thrissur,Kerala",Kerala,Thrissur,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-college-thrissur,https://www.careers360.com/colleges/government-women's-polytechnic-college-thrissur?gallery=true,https://careers360.com/university/government-women's-polytechnic-college-thrissur,https://www.careers360.com/university/government-women's-polytechnic-college-thrissur?gallery=true
3273,"Government Women's Polytechnic, Dumka","Dumka,Jharkhand",Jharkhand,Dumka,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,3.4/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-dumka,https://www.careers360.com/colleges/government-women's-polytechnic-dumka?gallery=true,https://careers360.com/university/government-women's-polytechnic-dumka,https://www.careers360.com/university/government-women's-polytechnic-dumka?gallery=true
3274,"Government Womens Polytechnic, Gulbarga","Kalaburagi,Karnataka",Karnataka,Kalaburagi,No Ranking,,,Diploma in Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-womens-polytechnic-gulbarga,https://www.careers360.com/colleges/government-womens-polytechnic-gulbarga?gallery=true,https://careers360.com/university/government-womens-polytechnic-gulbarga,https://www.careers360.com/university/government-womens-polytechnic-gulbarga?gallery=true
3275,"Government Womens Polytechnic, Jamshedpur","Jamshedpur,Jharkhand",Jharkhand,Jamshedpur,No Ranking,,,Diploma in Computer Science Engineering,Not Mentioned,4.3/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-womens-polytechnic-jamshedpur,https://www.careers360.com/colleges/government-womens-polytechnic-jamshedpur?gallery=true,https://careers360.com/university/government-womens-polytechnic-jamshedpur,https://www.careers360.com/university/government-womens-polytechnic-jamshedpur?gallery=true
3276,"Government Women's Polytechnic, Muzaffarpur","Muzaffarpur,Bihar",Bihar,Muzaffarpur,No Ranking,,,Diploma Civil Engineering,Not Mentioned,4.8/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-muzaffarpur,https://www.careers360.com/colleges/government-women's-polytechnic-muzaffarpur?gallery=true,https://careers360.com/university/government-women's-polytechnic-muzaffarpur,https://www.careers360.com/university/government-women's-polytechnic-muzaffarpur?gallery=true
3277,"GWP Patna - Government Women's Polytechnic, Patna","Patna,Bihar",Bihar,Patna,No Ranking,,,Diploma in Architectural Assistantship,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-patna,https://www.careers360.com/colleges/government-women's-polytechnic-patna?gallery=true,https://careers360.com/university/government-women's-polytechnic-patna,https://www.careers360.com/university/government-women's-polytechnic-patna?gallery=true
3278,"Government Women's Polytechnic, Ranchi","Ranchi,Jharkhand",Jharkhand,Ranchi,No Ranking,,,Diploma in Computer Science and Engineering,Not Mentioned,5.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/government-women's-polytechnic-ranchi,https://www.careers360.com/colleges/government-women's-polytechnic-ranchi?gallery=true,https://careers360.com/university/government-women's-polytechnic-ranchi,https://www.careers360.com/university/government-women's-polytechnic-ranchi?gallery=true
3279,"Government Zirtiri Residential Science College, Mizoram","Aizawl,Mizoram",Mizoram,Aizawl,No Ranking,,,B.Sc Electronics Hons,"CUET UG,",No Ratings,['₹18.87 K'],Public/Govt,https://careers360.com/colleges/government-zirtiri-residential-science-college-mizoram,https://www.careers360.com/colleges/government-zirtiri-residential-science-college-mizoram?gallery=true,https://careers360.com/university/government-zirtiri-residential-science-college-mizoram,https://www.careers360.com/university/government-zirtiri-residential-science-college-mizoram?gallery=true
